kp_chi,ki_chi,kp_phi,kd_phi,ki_phi,Y
1.1444288858,0.4472894579,0.8455691138,1.4986997399,1.7469493899,
0.6427285457,0.2832566513,0.6367273455,0.9681936387,0.2880576115,
2.8385677135,1.8227645529,2.1892378476,0.4832966593,0.8305661132,
0.7201440288,1.949589918,2.2882576515,0.1576315263,1.5387077415,
2.5079015803,0.4920984197,1.4360872174,0.3652730546,2.425685137,
1.324464893,1.4946989398,2.5049009802,0.4012802561,0.6415283057,
2.8943788758,0.4208841768,1.2128425685,1.6107221444,0.624724945,
0.7909581916,0.1480296059,1.2572514503,1.3170634127,1.4576915383,
1.3850770154,0.3400680136,1.5195039008,0.9825965193,2.3056611322,
2.8913782757,1.9411882376,1.7043408682,1.0038007602,2.2984596919,
1.5867173435,0.0328065613,2.0374074815,1.4458891778,0.1086217243,
1.4366873375,1.8587717544,0.299459892,0.5861172234,1.7223444689,
1.0898179636,1.0674134827,2.9585917183,0.3604720944,1.0610122024,
0.0606121224,0.5157031406,2.7179435887,1.0214042809,0.2592518504,
1.7805561112,0.1544308862,0.3708741748,1.0534106821,2.6057211442,
0.3816763353,1.1482296459,0.2058411682,0.3040608122,2.7863572715,
1.5987197439,0.9957991598,1.9107821564,1.798759752,2.3938787758,
1.6983396679,1.076215243,1.199639928,1.0578115623,1.1192238448,
1.4720944189,0.4912982597,1.800960192,1.0070014003,1.3946789358,
1.7661532306,0.6477295459,2.6657331466,1.5867173435,2.1820364073,
2.0920184037,1.2042408482,0.6373274655,1.2670534107,0.2538507702,
0.4182836567,0.4120824165,2.850570114,1.3838767754,1.9599919984,
1.0082016403,0.3812762553,2.2456491298,1.6403280656,1.2086417283,
1.0208041608,1.5603120624,1.1198239648,1.651130226,2.4598919784,
2.2024404881,0.3544708942,1.9269853971,1.451090218,1.6725345069,
1.799759952,1.2410482096,0.199239848,1.9851970394,0.6535307061,
0.3912782557,0.5769153831,1.5963192639,0.7117423485,1.5693138628,
1.1552310462,1.8123624725,2.5061012202,0.4080816163,1.1354270854,
2.2774554911,0.2420484097,1.4696939388,1.9675935187,1.5327065413,
1.901180236,0.599719944,2.0266053211,1.4626925385,1.4138827766,
2.875175035,0.5529105821,0.4344868974,1.3818763753,2.198839768,
1.1768353671,1.49909982,2.9195839168,0.3272654531,0.8167633527,
0.0042008402,1.2130426085,1.4150830166,1.4714942989,0.1554310862,
0.2172434487,1.9927985597,0.7687537508,0.5317063413,0.4320864173,
1.6821364273,0.3148629726,1.2158431686,1.0050010002,2.2126425285,
2.2528505701,0.2072414483,2.675935187,0.9801960392,2.9777955591,
2.8091618324,1.6735347069,1.9113822765,0.5485097019,0.2094418884,
0.7027405481,1.3710742148,0.2160432086,0.0612122424,2.974194839,
2.9105821164,0.6649329866,1.0844168834,1.0286057211,0.0816163233,
0.3366673335,1.1970394079,0.1566313263,0.7269453891,2.3458691738,
2.4808961792,1.3626725345,1.6227245449,1.1074214843,1.0964192839,
0.3654730946,1.800760152,0.8827765553,1.9911982396,2.7335467093,
2.2810562112,0.2600520104,2.649529906,0.8805761152,1.1048209642,
0.574914983,0.2396479296,0.1536307261,0.676135227,2.2324464893,
1.3196639328,0.3392678536,0.8377675535,1.5263052611,0.9961992398,
2.725745149,0.424084817,0.7735547109,1.9123824765,2.9099819964,
2.5625125025,0.5525105021,2.3662732547,1.3486697339,1.3916783357,
2.2840568114,0.8641728346,1.6059211842,0.7025405081,0.4188837768,
0.3312662533,0.9301860372,2.5847169434,1.6279255851,1.6413282657,
0.3180636127,0.7981596319,1.3832766553,1.6835367073,0.6463292659,
1.7841568314,1.2830566113,0.1806361272,1.5883176635,2.6075215043,
0.8095619124,1.1538307662,0.6301260252,0.1684336867,1.0790158032,
1.5363072615,0.8357671534,1.8345669134,1.8887777556,1.5795159032,
2.5667133427,1.2554510902,2.9219843969,0.0668133627,0.8635727145,
2.7971594319,1.0606121224,1.7949589918,1.0430086017,0.2340468094,
0.7441488298,1.3610722144,2.0452090418,0.4456891378,1.6527305461,
1.6233246649,0.9345869174,2.2984596919,1.5571114223,1.3322664533,
0.2724544909,1.9899979996,2.7905581116,0.7713542709,1.8123624725,
2.300860172,0.5197039408,0.1446289258,1.4530906181,2.2444488898,
2.8877775555,0.4736947389,1.5357071414,0.2716543309,2.401080216,
0.299459892,0.6921384277,2.5475095019,1.9619923985,0.575515103,
1.3070614123,0.1944388878,1.6635327065,1.6975395079,1.5903180636,
1.2902580516,1.1306261252,0.2676535307,0.7561512302,0.0018003601,
2.7713542709,1.874774955,0.274854971,1.7351470294,2.5811162232,
2.6063212643,1.2734546909,0.7015403081,1.3234646929,0.1212242448,
0.9421884377,1.7963592719,2.7215443089,0.4324864973,2.6777355471,
0.4428885777,1.3334666933,0.1122224445,1.149829966,2.6825365073,
2.0188037608,0.5117023405,0.7771554311,1.5643128626,2.3950790158,
0.5125025005,0.2644528906,1.0166033207,0.674934987,0.6703340668,
2.1940388078,1.6119223845,0.300060012,0.4368873775,2.8151630326,
0.8641728346,1.8883776755,1.900580116,1.9695939188,1.1438287658,
1.0604120824,1.775555111,1.1144228846,1.0318063613,1.6455291058,
0.1770354071,1.024204841,0.1398279656,1.8731746349,0.5317063413,
2.1808361672,0.900180036,0.7783556711,0.775755151,2.1274254851,
1.7859571914,1.3850770154,1.9161832366,0.9069813963,0.5455091018,
0.2898579716,0.8597719544,1.3562712543,0.1580316063,0.8689737948,
2.0176035207,0.9013802761,2.773754751,0.4468893779,2.374074815,
2.8301660332,1.8655731146,1.125825165,1.1590318064,2.4046809362,
1.2440488098,0.9473894779,0.3666733347,0.8641728346,2.3284656931,
1.8087617524,1.5891178236,2.3806761352,0.7161432286,2.3086617323,
0.1044208842,0.6969393879,0.2532506501,1.9075815163,1.474494899,
0.1980396079,0.2168433687,1.5177035407,0.4632926585,2.024204841,
2.2936587317,1.6667333467,0.7273454691,1.6183236647,0.8797759552,
2.0590118024,0.7317463493,1.6329265853,1.0326065213,0.3462692539,
0.8143628726,0.9277855571,1.6707341468,0.1280256051,1.6689337868,
2.2198439688,1.5595119024,0.5119023805,1.9355871174,0.8629725945,
0.6451290258,1.0286057211,2.9651930386,0.3084616923,1.8519703941,
0.6937387477,1.9859971994,2.4730946189,0.4524904981,1.9809961992,
0.3984796959,0.1532306461,0.3228645729,1.4838967794,0.2082416483,
1.0562112422,1.550710142,0.8425685137,1.8547709542,0.5929185837,
1.874774955,0.9797959592,2.7773554711,0.625325065,2.475495099,
2.9081816363,1.5647129426,1.7913582717,0.8369673935,0.1938387678,
1.0904180836,1.2586517303,1.6653330666,0.7209441888,0.8419683937,
2.7869573915,1.3966793359,0.7033406681,1.100220044,0.7465493099,
0.6877375475,1.3154630926,2.1556311262,1.2882576515,1.2116423285,
0.849169834,0.7889577916,0.9271854371,0.1272254451,1.3130626125,
1.0454090818,1.1154230846,2.0356071214,0.1864372875,1.8693738748,
0.1062212442,1.2810562112,0.0426085217,0.8613722745,0.1134226845,
1.6275255051,0.325265053,0.9733946789,1.2554510902,1.6107221444,
2.5721144229,1.875575115,2.1550310062,1.5223044609,0.8653730746,
1.1042208442,1.7523504701,0.0714142829,0.4904980996,1.3898779756,
2.425685137,0.5969193839,1.0562112422,1.3794758952,2.3392678536,
2.5085017003,0.6453290658,2.3074614923,0.9077815563,2.899179836,
0.6925385077,0.1620324065,2.2810562112,0.74934987,0.7855571114,
2.0806161232,0.3028605721,2.8721744349,0.4420884177,2.9213842769,
2.475495099,1.3822764553,1.5645129026,0.9625925185,2.2294458892,
2.8379675935,1.3798759752,0.9973994799,0.6629325865,0.4728945789,
2.4814962993,1.2710542108,0.6445289058,1.0930186037,1.1162232446,
2.7911582316,1.7811562312,0.1152230446,1.3722744549,0.6337267453,
1.7421484297,0.8389677936,2.1652330466,0.2868573715,0.7813562713,
1.150430086,1.224244849,1.7019403881,1.0710142028,2.7437487497,
0.2370474095,1.9667933587,0.5089017804,0.0772154431,1.324464893,
1.1306261252,0.1176235247,0.1056211242,1.5635127025,2.0638127626,
2.674734947,1.3934786957,0.523904781,1.8263652731,1.8351670334,
0.8269653931,0.5717143429,1.5921184237,0.2912582517,2.1562312462,
0.5953190638,0.2924584917,2.8673734747,0.1044208842,2.8349669934,
1.8651730346,1.3130626125,0.549709942,0.7813562713,2.8763752751,
2.7785557111,0.4724944989,2.9693938788,0.1692338468,1.424684937,
2.3638727746,1.0534106821,0.7111422284,0.0768153631,0.1194238848,
2.3302660532,1.6879375875,0.6145229046,1.2298459692,0.0564112823,
1.5279055811,1.3554710942,0.1584316863,0.9797959592,0.9529905981,
1.9875975195,1.2214442889,1.9953990798,0.5773154631,1.5063012603,
2.4346869374,1.2330466093,1.875975195,0.9629925985,0.7033406681,
2.2018403681,0.3776755351,1.0268053611,1.3158631726,1.7229445889,
2.5919183837,1.7403480696,1.0346069214,1.0698139628,2.7827565513,
2.4838967794,0.0916183237,2.4346869374,1.3322664533,0.9337867574,
2.8775755151,1.1602320464,2.0596119224,0.1308261652,1.1540308062,
1.325065013,0.6873374675,0.3066613323,0.0828165633,2.4124824965,
1.6665333067,1.7635527105,1.5813162633,1.7051410282,2.5823164633,
1.5561112222,1.2150430086,1.5231046209,0.8193638728,0.1428285657,
1.3706741348,1.7651530306,1.6185237047,0.1724344869,0.1818363673,
0.9439887978,0.0288057612,2.8559711942,0.9065813163,2.6555311062,
1.5207041408,0.5449089818,1.4786957391,0.6013202641,1.275855171,
2.5565113023,0.2688537708,2.99939988,0.0092018404,2.3674734947,
1.4462892579,1.050610122,0.3378675735,0.6833366673,2.8019603921,
0.8569713943,1.6363272655,2.9711942388,0.1808361672,2.4346869374,
0.4836967393,0.1220244049,2.0854170834,0.6333266653,1.4690938188,
0.5371074215,1.3214642929,2.0386077215,1.0602120424,0.2442488498,
1.8981796359,1.2926585317,1.3592718544,1.175035007,1.4564912983,
1.1786357271,0.0776155231,0.1356271254,1.4194838968,0.8869773955,
0.6391278256,1.0118023605,1.4456891378,1.6927385477,0.8821764353,
1.9707941588,0.3860772154,2.474294859,1.1086217243,2.8595719144,
1.0610122024,0.8149629926,0.6463292659,1.5155031006,2.0278055611,
0.4320864173,1.24904981,1.274654931,1.8059611922,1.676135227,
0.0576115223,0.875775155,2.5781156231,1.2226445289,1.0070014003,
2.2216443289,0.0520104021,2.9687937588,0.1472294459,2.0614122825,
0.9277855571,1.675535107,0.2628525705,0.1324264853,0.5149029806,
2.3068613723,0.9457891578,2.0140028006,1.1310262052,0.7345469094,
2.7353470694,0.4788957792,2.8583716743,0.0028005601,1.4732946589,
0.5539107822,1.2874574915,1.8297659532,0.4536907381,2.9081816363,
0.1908381676,0.274454891,1.1642328466,1.3786757351,1.7589517904,
1.6089217844,0.875375075,2.9459891978,1.5651130226,1.1120224045,
0.3138627726,0.9149829966,1.6539307862,1.0046009202,0.6859371874,
0.9349869974,0.926185237,1.9191838368,0.7097419484,0.4194838968,
1.0214042809,1.5547109422,1.4210842168,0.4704940988,1.8909781956,
0.3108621724,0.4464892979,0.5629125825,1.0898179636,1.7643528706,
1.3124624925,0.3864772955,1.9713942789,1.9735947189,1.0628125625,
2.8931786357,0.9565913183,1.2212442488,0.7621524305,0.7807561512,
0.5533106621,0.8153630726,0.9349869974,0.2216443289,0.9169833967,
0.449489898,1.5087017403,1.6443288658,0.3704740948,1.973794759,
1.4696939388,1.8839767954,1.0556111222,0.9425885177,0.9343868774,
2.9609921984,0.6097219444,1.3298659732,1.5271054211,0.8263652731,
1.3334666933,1.5827165433,1.0712142428,1.5907181436,0.6355271054,
2.4484896979,0.6485297059,2.2516503301,0.5873174635,1.2812562513,
2.9069813963,0.2692538508,0.775355071,0.4204840968,0.5515103021,
2.4592918584,1.5191038208,2.3014602921,1.2282456491,2.4874974995,
2.7095419084,1.9151830366,2.4652930586,0.2584516903,2.0416083217,
1.3898779756,1.0654130826,1.0772154431,0.8397679536,2.9459891978,
2.0638127626,0.50090018,2.0050010002,1.4342868574,2.0596119224,
2.5883176635,1.8443688738,0.9181836367,1.2082416483,1.0400080016,
2.7461492298,1.8531706341,2.974794959,1.1214242849,2.1106221244,
2.1694338868,0.3376675335,0.4698939788,0.0296059212,0.7777555511,
0.1902380476,1.9215843169,1.6305261052,1.9579915983,1.1486297259,
2.3812762553,1.3714742949,0.6271254251,0.2264452891,2.3170634127,
0.2268453691,1.4942988598,1.7199439888,0.0808161632,1.8045609122,
0.151230246,0.3188637728,1.8915783157,0.1024204841,1.7187437487,
0.9469893979,1.0662132426,1.2986597319,1.1854370874,2.5949189838,
1.1912382476,0.7205441088,0.1434286857,1.6407281456,2.5289057812,
0.6625325065,0.9693938788,2.3776755351,0.6541308262,0.8455691138,
1.8111622324,0.0700140028,1.0454090818,1.5563112623,2.5271054211,
1.2950590118,0.2276455291,2.9141828366,0.1568313663,1.7391478296,
2.3560712142,0.7809561912,1.5987197439,1.6327265453,1.2608521704,
1.7601520304,1.4130826165,2.6027205441,1.0874174835,2.3218643729,
2.5463092619,0.7385477095,2.6555311062,0.8905781156,2.1220244049,
1.6167233447,0.026005201,2.4928985797,0.0632126425,0.4926985397,
0.9673934787,1.5055011002,2.1526305261,1.0634126825,2.7599519904,
1.8483696739,1.9703940788,0.8515703141,0.5937187437,1.050810162,
1.0850170034,1.6639327866,2.2210442088,1.9395879176,1.6221244249,
0.8521704341,1.5943188638,1.5615123025,0.0648129626,1.7217443489,
2.0926185237,0.9077815563,1.025605121,0.6021204241,2.0218043609,
2.9807961592,1.1170234047,2.1844368874,1.1222244449,2.6813362673,
0.9571914383,1.2966593319,2.626125225,1.75115023,1.8183636727,
1.0718143629,0.9049809962,0.4032806561,1.5343068614,2.6729345869,
1.525505101,0.6637327465,0.7939587918,0.0936187237,0.2616523305,
1.0232046409,0.7657531506,2.9387877576,0.5905181036,0.375075015,
1.3220644129,0.0544108822,2.5391078216,1.9079815963,2.4016803361,
2.5715143029,0.3272654531,1.5915183037,1.8323664733,1.4354870974,
0.3114622925,0.3880776155,0.5077015403,1.2286457291,0.1362272454,
2.5529105821,0.8197639528,2.948989798,1.0274054811,0.8623724745,
0.1326265253,0.199639928,1.3880776155,0.5349069814,1.526105221,
2.0308061612,1.2570514103,2.9567913583,1.2642528506,1.8717743549,
2.9165833167,1.300260052,0.3462692539,0.8045609122,1.8231646329,
2.1628325665,0.374074815,2.0548109622,1.3422684537,0.8863772755,
0.7405481096,1.125025005,2.3986797359,1.2334466893,2.9129825965,
0.8041608322,1.575915183,0.949389878,0.4768953791,0.8785757151,
0.6055211042,0.5849169834,1.6587317463,1.8635727145,0.0468093619,
2.7653530706,0.1060212042,2.7677535507,1.4526905381,0.6367273455,
1.50090018,0.8817763553,0.8971794359,0.9161832366,1.6737347469,
1.4096819364,0.8181636327,2.0368073615,0.8661732346,1.6263252651,
2.6675335067,1.7199439888,2.3596719344,0.9089817964,1.8813762753,
1.9947989598,1.8027605521,0.9055811162,1.1318263653,0.0450090018,
0.6415283057,1.9811962392,0.9109821964,1.8603720744,0.0876175235,
0.9619923985,1.7959591918,1.3970794159,1.4306861372,1.6965393079,
2.5487097419,0.7397479496,1.0076015203,0.2832566513,1.1978395679,
1.2524504901,0.9545909182,2.0032006401,1.7547509502,2.7137427485,
1.5513102621,1.3686737347,1.0910182036,1.150230046,0.8359671934,
0.3438687738,1.723944789,1.6143228646,1.3918783757,2.3326665333,
2.4208841768,0.8801760352,1.0766153231,0.9893978796,2.2216443289,
2.9027805561,0.99939988,2.5919183837,0.8385677135,2.8865773155,
1.5171034207,1.0518103621,0.6451290258,1.6067213443,1.7337467493,
1.9869973995,0.1608321664,1.8687737548,1.8267653531,1.5123024605,
0.8485697139,1.6831366273,1.1570314063,1.3050610122,2.349469894,
0.7897579516,0.4300860172,0.4968993799,1.1422284457,2.3548709742,
1.5189037808,1.8963792759,1.6179235847,0.2800560112,1.2362472494,
0.24904981,0.1632326465,0.6763352671,1.950790158,2.4730946189,
1.675535107,0.3484696939,1.5831166233,0.3672734547,1.949789958,
1.9191838368,1.8031606321,2.8343668734,1.7815563113,0.5893178636,
2.3212642529,0.374874975,1.1630326065,0.3232646529,2.0338067614,
0.374474895,1.2050410082,1.9527905581,0.699739948,0.3882776555,
2.1046209242,0.7785557111,1.49909982,0.5029005801,2.2858571714,
0.9055811162,1.8527705541,0.4608921784,1.0902180436,2.4814962993,
1.6617323465,0.4168833767,1.1564312863,1.1482296459,0.2214442889,
2.4622924585,0.7025405081,1.4894978996,1.7471494299,2.9915983197,
2.3530706141,0.850570114,0.2076415283,0.0148029606,2.1880376075,
1.7823564713,0.9221844369,2.0524104821,1.7635527105,2.9207841568,
1.3838767754,0.9025805161,0.2340468094,1.5395079016,1.1342268454,
2.3890778156,1.651130226,2.8151630326,1.2582516503,1.2770554111,
2.1652330466,0.0380076015,0.0552110422,1.0818163633,1.9431886377,
1.2812562513,1.0114022805,0.4812962593,1.0646129226,0.5809161832,
2.9321864373,1.0846169234,1.7175435087,1.0146029206,2.6975395079,
2.224644929,0.050010002,1.2638527706,0.3236647329,1.2020404081,
0.9643928786,1.9119823965,2.6315263053,0.6213242649,0.9379875975,
2.3512702541,1.574714943,0.6181236247,1.7651530306,1.5597119424,
1.8411682336,0.2216443289,2.174234847,1.400680136,2.176035207,
0.5773154631,1.5715143029,1.9425885177,0.4656931386,2.7767553511,
2.4412882577,0.624924985,0.4116823365,0.2764552911,0.3714742949,
1.2470494099,1.6175235047,1.3946789358,0.8873774755,0.3600720144,
0.8179635927,0.0960192038,2.7785557111,0.6321264253,1.4330866173,
0.1722344469,1.4090818164,2.6357271454,0.6185237047,0.0084016803,
1.374274855,1.2106421284,2.3584716943,0.449289858,1.9191838368,
2.9213842769,1.7039407882,0.9823964793,1.3866773355,0.4632926585,
0.2454490898,0.2896579316,0.4164832967,0.3324664933,0.199239848,
0.1944388878,0.3800760152,2.7557511502,0.8669733947,2.9663932787,
1.9527905581,0.7117423485,2.4316863373,1.2606521304,0.4698939788,
1.5129025805,1.5231046209,0.5485097019,1.0310062012,2.0632126425,
0.5089017804,0.1096219244,2.6177235447,1.4234846969,0.4332866573,
2.6825365073,1.2102420484,0.1062212442,1.4162832567,0.4626925385,
1.7049409882,1.1370274055,1.1684336867,1.6819363873,1.0322064413,
2.8457691538,1.9235847169,2.525305061,1.6451290258,2.4538907782,
0.5515103021,1.5075015003,0.6283256651,1.7331466293,2.9579915983,
2.8889777956,1.6855371074,2.7101420284,1.7787557512,0.1386277255,
2.2792558512,0.0100020004,2.1880376075,1.3946789358,0.7207441488,
1.7103420684,1.1826365273,1.3208641728,0.5453090618,2.4712942589,
2.0230046009,0.4544908982,0.1224244849,1.3282656531,0.4596919384,
0.0966193239,1.3514702941,1.4378875775,1.4886977395,2.5157031406,
2.0554110822,1.6299259852,2.2774554911,1.6783356671,1.1570314063,
2.8229645929,1.774354871,1.349069814,0.5573114623,2.8973794759,
2.3968793759,0.6657331466,1.4474894979,0.6145229046,2.7023404681,
1.925785157,1.6571314263,2.0176035207,0.1476295259,2.3110622124,
2.5355071014,1.3586717343,0.2778555711,1.1646329266,2.5775155031,
0.8863772755,1.5771154231,2.875775155,0.8457691538,2.6483296659,
0.4176835367,0.5361072214,0.2148429686,0.200840168,1.9095819164,
1.0418083617,0.6953390678,0.6847369474,1.2662532507,2.9555911182,
0.425485097,0.276055211,2.2054410882,0.5097019404,0.0570114023,
0.8659731946,0.0480096019,0.349269854,1.0282056411,0.8791758352,
2.0716143229,1.9271854371,0.6697339468,1.900780156,2.7851570314,
1.9353870774,0.5453090618,2.9525905181,1.2430486097,0.8137627526,
2.3014602921,1.1634326865,1.3280656131,1.4438887778,2.9819963993,
0.0642128426,0.0228045609,0.3456691338,0.974194839,1.1834366873,
0.1728345669,1.8091618324,0.0096019204,1.6687337467,2.4202840568,
2.8205641128,1.7167433487,2.5307061412,1.7103420684,2.9591918384,
0.9457891578,1.1734346869,2.5343068614,0.6149229846,1.0376075215,
1.8957791558,0.1936387277,0.0822164433,0.0920184037,2.2888577716,
0.3192638528,0.4112822565,0.4308861772,1.973994799,1.9533906781,
